85,2018-06-16 16:36:00.219373,6807foo@bar.com,6807
86,2018-06-16 16:37:00.219373,6028foo@bar.com,6028
87,2018-06-16 16:38:00.219373,6443foo@bar.com,6443
88,2018-06-16 16:39:00.219373,3287foo@bar.com,3287
89,2018-06-16 16:40:00.219373,5640foo@bar.com,5640
90,2018-06-16 16:41:00.219373,7499foo@bar.com,7499
91,2018-06-16 16:42:00.219373,5078foo@bar.com,5078
92,2018-06-16 16:43:00.219373,7437foo@bar.com,7437
93,2018-06-16 16:44:00.219373,4115foo@bar.com,4115
94,2018-06-16 16:45:00.219373,9564foo@bar.com,9564
95,2018-06-16 16:46:00.219373,1846foo@bar.com,1846
96,2018-06-16 16:47:00.219373,3519foo@bar.com,3519
97,2018-06-16 16:48:00.219373,7306foo@bar.com,7306
98,2018-06-16 16:49:00.219373,8526foo@bar.com,8526
99,2018-06-16 16:50:00.219373,8428foo@bar.com,8428
100,2018-06-16 16:51:00.219373,4712foo@bar.com,4712
101,2018-06-16 16:52:00.219373,4204foo@bar.com,4204
102,2018-06-16 16:53:00.219373,3773foo@bar.com,3773
103,2018-06-16 16:54:00.219373,3582foo@bar.com,3582
104,2018-06-16 16:55:00.219373,1624foo@bar.com,1624
105,2018-06-16 16:56:00.219373,2802foo@bar.com,2802
106,2018-06-16 16:57:00.219373,7634foo@bar.com,7634
107,2018-06-16 16:58:00.219373,2030foo@bar.com,2030
108,2018-06-16 16:59:00.219373,6253foo@bar.com,6253
109,2018-06-16 17:00:00.219373,6982foo@bar.com,6982
110,2018-06-16 17:01:00.219373,2560foo@bar.com,2560
111,2018-06-16 17:02:00.219373,8121foo@bar.com,8121
112,2018-06-16 17:03:00.219373,755foo@bar.com,755
113,2018-06-16 17:04:00.219373,2708foo@bar.com,2708
114,2018-06-16 17:05:00.219373,3523foo@bar.com,3523
115,2018-06-16 17:06:00.219373,6920foo@bar.com,6920
116,2018-06-16 17:07:00.219373,3702foo@bar.com,3702
117,2018-06-16 17:08:00.219373,3052foo@bar.com,3052
118,2018-06-16 17:09:00.219373,850foo@bar.com,850
119,2018-06-16 17:10:00.219373,9751foo@bar.com,9751
120,2018-06-16 17:11:00.219373,856foo@bar.com,856
121,2018-06-16 17:12:00.219373,8559foo@bar.com,8559
122,2018-06-16 17:13:00.219373,1943foo@bar.com,1943
123,2018-06-16 17:14:00.219373,7800foo@bar.com,7800
124,2018-06-16 17:15:00.219373,8630foo@bar.com,8630
125,2018-06-16 17:16:00.219373,6847foo@bar.com,6847
126,2018-06-16 17:17:00.219373,664foo@bar.com,664
127,2018-06-16 17:18:00.219373,3986foo@bar.com,3986
128,2018-06-16 17:19:00.219373,1640foo@bar.com,1640
129,2018-06-16 17:20:00.219373,4560foo@bar.com,4560
130,2018-06-16 17:21:00.219373,3630foo@bar.com,3630
131,2018-06-16 17:22:00.219373,1784foo@bar.com,1784
132,2018-06-16 17:23:00.219373,8548foo@bar.com,8548
133,2018-06-16 17:24:00.219373,4384foo@bar.com,4384
134,2018-06-16 17:25:00.219373,5760foo@bar.com,5760
135,2018-06-16 17:26:00.219373,3247foo@bar.com,3247
136,2018-06-16 17:27:00.219373,9092foo@bar.com,9092
137,2018-06-16 17:28:00.219373,861foo@bar.com,861
138,2018-06-16 17:29:00.219373,5759foo@bar.com,5759
139,2018-06-16 17:30:00.219373,8995foo@bar.com,8995
140,2018-06-16 17:31:00.219373,2464foo@bar.com,2464
141,2018-06-16 17:32:00.219373,295foo@bar.com,295
142,2018-06-16 17:33:00.219373,9494foo@bar.com,9494
143,2018-06-16 17:34:00.219373,9518foo@bar.com,9518
144,2018-06-16 17:35:00.219373,3996foo@bar.com,3996
145,2018-06-16 17:36:00.219373,8964foo@bar.com,8964
146,2018-06-16 17:37:00.219373,9283foo@bar.com,9283
147,2018-06-16 17:38:00.219373,3539foo@bar.com,3539
148,2018-06-16 17:39:00.219373,1762foo@bar.com,1762
149,2018-06-16 17:40:00.219373,3360foo@bar.com,3360
150,2018-06-16 17:41:00.219373,2427foo@bar.com,2427
151,2018-06-16 17:42:00.219373,6971foo@bar.com,6971
152,2018-06-16 17:43:00.219373,2073foo@bar.com,2073
153,2018-06-16 17:44:00.219373,7511foo@bar.com,7511
154,2018-06-16 17:45:00.219373,6054foo@bar.com,6054
155,2018-06-16 17:46:00.219373,4388foo@bar.com,4388
156,2018-06-16 17:47:00.219373,4376foo@bar.com,4376
157,2018-06-16 17:48:00.219373,671foo@bar.com,671
158,2018-06-16 17:49:00.219373,7209foo@bar.com,7209
159,2018-06-16 17:50:00.219373,5463foo@bar.com,5463
160,2018-06-16 17:51:00.219373,5954foo@bar.com,5954
161,2018-06-16 17:52:00.219373,2762foo@bar.com,2762
162,2018-06-16 17:53:00.219373,2205foo@bar.com,2205
163,2018-06-16 17:54:00.219373,1549foo@bar.com,1549
164,2018-06-16 17:55:00.219373,7679foo@bar.com,7679
165,2018-06-16 17:56:00.219373,6902foo@bar.com,6902
166,2018-06-16 17:57:00.219373,3300foo@bar.com,3300
167,2018-06-16 17:58:00.219373,8250foo@bar.com,8250
168,2018-06-16 17:59:00.219373,524foo@bar.com,524
169,2018-06-16 18:00:00.219373,9085foo@bar.com,9085
170,2018-06-16 18:01:00.219373,2230foo@bar.com,2230
171,2018-06-16 18:02:00.219373,4789foo@bar.com,4789
172,2018-06-16 18:03:00.219373,5846foo@bar.com,5846
173,2018-06-16 18:04:00.219373,7908foo@bar.com,7908
174,2018-06-16 18:05:00.219373,5440foo@bar.com,5440
175,2018-06-16 18:06:00.219373,4733foo@bar.com,4733
176,2018-06-16 18:07:00.219373,5253foo@bar.com,5253
177,2018-06-16 18:08:00.219373,1495foo@bar.com,1495
178,2018-06-16 18:09:00.219373,4264foo@bar.com,4264
179,2018-06-16 18:10:00.219373,8040foo@bar.com,8040
180,2018-06-16 18:11:00.219373,6397foo@bar.com,6397
181,2018-06-16 18:12:00.219373,5511foo@bar.com,5511
182,2018-06-16 18:13:00.219373,7068foo@bar.com,7068
183,2018-06-16 18:14:00.219373,9625foo@bar.com,9625
184,2018-06-16 18:15:00.219373,5676foo@bar.com,5676
185,2018-06-16 18:16:00.219373,372foo@bar.com,372
186,2018-06-16 18:17:00.219373,4982foo@bar.com,4982
187,2018-06-16 18:18:00.219373,6939foo@bar.com,6939
188,2018-06-16 18:19:00.219373,6693foo@bar.com,6693
189,2018-06-16 18:20:00.219373,4621foo@bar.com,4621
190,2018-06-16 18:21:00.219373,7772foo@bar.com,7772
191,2018-06-16 18:22:00.219373,468foo@bar.com,468
192,2018-06-16 18:23:00.219373,212foo@bar.com,212
193,2018-06-16 18:24:00.219373,9090foo@bar.com,9090
194,2018-06-16 18:25:00.219373,4608foo@bar.com,4608
195,2018-06-16 18:26:00.219373,9677foo@bar.com,9677
196,2018-06-16 18:27:00.219373,2155foo@bar.com,2155
197,2018-06-16 18:28:00.219373,2141foo@bar.com,2141
198,2018-06-16 18:29:00.219373,1581foo@bar.com,1581
199,2018-06-16 18:30:00.219373,5309foo@bar.com,5309
200,2018-06-16 18:31:00.219373,3597foo@bar.com,3597
201,2018-06-16 18:32:00.219373,9656foo@bar.com,9656
202,2018-06-16 18:33:00.219373,342foo@bar.com,342
203,2018-06-16 18:34:00.219373,7844foo@bar.com,7844
204,2018-06-16 18:35:00.219373,4511foo@bar.com,4511
205,2018-06-16 18:36:00.219373,745foo@bar.com,745
206,2018-06-16 18:37:00.219373,2183foo@bar.com,2183
207,2018-06-16 18:38:00.219373,6047foo@bar.com,6047
208,2018-06-16 18:39:00.219373,1287foo@bar.com,1287
209,2018-06-16 18:40:00.219373,4618foo@bar.com,4618
210,2018-06-16 18:41:00.219373,702foo@bar.com,702
211,2018-06-16 18:42:00.219373,8911foo@bar.com,8911
212,2018-06-16 18:43:00.219373,9797foo@bar.com,9797
213,2018-06-16 18:44:00.219373,8407foo@bar.com,8407
214,2018-06-16 18:45:00.219373,6498foo@bar.com,6498
215,2018-06-16 18:46:00.219373,9984foo@bar.com,9984
216,2018-06-16 18:47:00.219373,5251foo@bar.com,5251
217,2018-06-16 18:48:00.219373,5649foo@bar.com,5649
218,2018-06-16 18:49:00.219373,9321foo@bar.com,9321
219,2018-06-16 18:50:00.219373,3921foo@bar.com,3921
220,2018-06-16 18:51:00.219373,2085foo@bar.com,2085
221,2018-06-16 18:52:00.219373,6786foo@bar.com,6786
222,2018-06-16 18:53:00.219373,7262foo@bar.com,7262
223,2018-06-16 18:54:00.219373,1054foo@bar.com,1054
224,2018-06-16 18:55:00.219373,9066foo@bar.com,9066
225,2018-06-16 18:56:00.219373,9416foo@bar.com,9416
226,2018-06-16 18:57:00.219373,8074foo@bar.com,8074
227,2018-06-16 18:58:00.219373,2144foo@bar.com,2144
228,2018-06-16 18:59:00.219373,1216foo@bar.com,1216
229,2018-06-16 19:00:00.219373,4706foo@bar.com,4706
230,2018-06-16 19:01:00.219373,6849foo@bar.com,6849
231,2018-06-16 19:02:00.219373,1257foo@bar.com,1257
232,2018-06-16 19:03:00.219373,823foo@bar.com,823
233,2018-06-16 19:04:00.219373,2845foo@bar.com,2845
234,2018-06-16 19:05:00.219373,4153foo@bar.com,4153
235,2018-06-16 19:06:00.219373,5968foo@bar.com,5968
236,2018-06-16 19:07:00.219373,7301foo@bar.com,7301
237,2018-06-16 19:08:00.219373,2049foo@bar.com,2049
238,2018-06-16 19:09:00.219373,6458foo@bar.com,6458
239,2018-06-16 19:10:00.219373,5122foo@bar.com,5122
240,2018-06-16 19:11:00.219373,5922foo@bar.com,5922
241,2018-06-16 19:12:00.219373,3429foo@bar.com,3429
242,2018-06-16 19:13:00.219373,4288foo@bar.com,4288
243,2018-06-16 19:14:00.219373,9764foo@bar.com,9764
244,2018-06-16 19:15:00.219373,6691foo@bar.com,6691
245,2018-06-16 19:16:00.219373,8930foo@bar.com,8930
246,2018-06-16 19:17:00.219373,6402foo@bar.com,6402
247,2018-06-16 19:18:00.219373,6161foo@bar.com,6161
248,2018-06-16 19:19:00.219373,8846foo@bar.com,8846
249,2018-06-16 19:20:00.219373,330foo@bar.com,330
250,2018-06-16 19:21:00.219373,5904foo@bar.com,5904
251,2018-06-16 19:22:00.219373,9681foo@bar.com,9681
252,2018-06-16 19:23:00.219373,5638foo@bar.com,5638
253,2018-06-16 19:24:00.219373,9235foo@bar.com,9235
254,2018-06-16 19:25:00.219373,7318foo@bar.com,7318
255,2018-06-16 19:26:00.219373,2052foo@bar.com,2052
256,2018-06-16 19:27:00.219373,8913foo@bar.com,8913
257,2018-06-16 19:28:00.219373,3600foo@bar.com,3600
258,2018-06-16 19:29:00.219373,8599foo@bar.com,8599
259,2018-06-16 19:30:00.219373,2421foo@bar.com,2421
260,2018-06-16 19:31:00.219373,2103foo@bar.com,2103
261,2018-06-16 19:32:00.219373,3795foo@bar.com,3795
262,2018-06-16 19:33:00.219373,8703foo@bar.com,8703
263,2018-06-16 19:34:00.219373,3791foo@bar.com,3791
264,2018-06-16 19:35:00.219373,1223foo@bar.com,1223
265,2018-06-16 19:36:00.219373,3306foo@bar.com,3306
266,2018-06-16 19:37:00.219373,6567foo@bar.com,6567
267,2018-06-16 19:38:00.219373,4910foo@bar.com,4910
268,2018-06-16 19:39:00.219373,2811foo@bar.com,2811
269,2018-06-16 19:40:00.219373,8103foo@bar.com,8103
270,2018-06-16 19:41:00.219373,1461foo@bar.com,1461
271,2018-06-16 19:42:00.219373,5316foo@bar.com,5316
272,2018-06-16 19:43:00.219373,327foo@bar.com,327
273,2018-06-16 19:44:00.219373,5463foo@bar.com,5463
274,2018-06-16 19:45:00.219373,6667foo@bar.com,6667
275,2018-06-16 19:46:00.219373,3655foo@bar.com,3655
276,2018-06-16 19:47:00.219373,2429foo@bar.com,2429
277,2018-06-16 19:48:00.219373,5634foo@bar.com,5634
278,2018-06-16 19:49:00.219373,6218foo@bar.com,6218
279,2018-06-16 19:50:00.219373,7121foo@bar.com,7121
280,2018-06-16 19:51:00.219373,7091foo@bar.com,7091
281,2018-06-16 19:52:00.219373,5699foo@bar.com,5699
282,2018-06-16 19:53:00.219373,7972foo@bar.com,7972
283,2018-06-16 19:54:00.219373,5726foo@bar.com,5726
284,2018-06-16 19:55:00.219373,2817foo@bar.com,2817
285,2018-06-16 19:56:00.219373,8965foo@bar.com,8965
286,2018-06-16 19:57:00.219373,5589foo@bar.com,5589
287,2018-06-16 19:58:00.219373,7773foo@bar.com,7773
288,2018-06-16 19:59:00.219373,8536foo@bar.com,8536
289,2018-06-16 20:00:00.219373,4647foo@bar.com,4647
290,2018-06-16 20:01:00.219373,8961foo@bar.com,8961
291,2018-06-16 20:02:00.219373,7661foo@bar.com,7661
292,2018-06-16 20:03:00.219373,4640foo@bar.com,4640
293,2018-06-16 20:04:00.219373,9902foo@bar.com,9902
294,2018-06-16 20:05:00.219373,557foo@bar.com,557
295,2018-06-16 20:06:00.219373,2838foo@bar.com,2838
296,2018-06-16 20:07:00.219373,6685foo@bar.com,6685
297,2018-06-16 20:08:00.219373,9349foo@bar.com,9349
298,2018-06-16 20:09:00.219373,5957foo@bar.com,5957
299,2018-06-16 20:10:00.219373,6194foo@bar.com,6194
300,2018-06-16 20:11:00.219373,4327foo@bar.com,4327
301,2018-06-16 20:12:00.219373,9899foo@bar.com,9899
302,2018-06-16 20:13:00.219373,5432foo@bar.com,5432
303,2018-06-16 20:14:00.219373,8636foo@bar.com,8636
304,2018-06-16 20:15:00.219373,6355foo@bar.com,6355
305,2018-06-16 20:16:00.219373,3867foo@bar.com,3867
306,2018-06-16 20:17:00.219373,2178foo@bar.com,2178
307,2018-06-16 20:18:00.219373,1780foo@bar.com,1780
308,2018-06-16 20:19:00.219373,1131foo@bar.com,1131
309,2018-06-16 20:20:00.219373,8524foo@bar.com,8524
310,2018-06-16 20:21:00.219373,3336foo@bar.com,3336
311,2018-06-16 20:22:00.219373,5091foo@bar.com,5091
312,2018-06-16 20:23:00.219373,9302foo@bar.com,9302
313,2018-06-16 20:24:00.219373,8802foo@bar.com,8802
314,2018-06-16 20:25:00.219373,7604foo@bar.com,7604
315,2018-06-16 20:26:00.219373,4220foo@bar.com,4220
316,2018-06-16 20:27:00.219373,4668foo@bar.com,4668
317,2018-06-16 20:28:00.219373,5570foo@bar.com,5570
318,2018-06-16 20:29:00.219373,9481foo@bar.com,9481
319,2018-06-16 20:30:00.219373,9335foo@bar.com,9335
320,2018-06-16 20:31:00.219373,3334foo@bar.com,3334
321,2018-06-16 20:32:00.219373,9291foo@bar.com,9291
322,2018-06-16 20:33:00.219373,911foo@bar.com,911
323,2018-06-16 20:34:00.219373,8237foo@bar.com,8237
324,2018-06-16 20:35:00.219373,3078foo@bar.com,3078
325,2018-06-16 20:36:00.219373,6160foo@bar.com,6160
326,2018-06-16 20:37:00.219373,8864foo@bar.com,8864
327,2018-06-16 20:38:00.219373,7118foo@bar.com,7118
328,2018-06-16 20:39:00.219373,4640foo@bar.com,4640
329,2018-06-16 20:40:00.219373,3551foo@bar.com,3551
330,2018-06-16 20:41:00.219373,1465foo@bar.com,1465
331,2018-06-16 20:42:00.219373,3516foo@bar.com,3516
332,2018-06-16 20:43:00.219373,4984foo@bar.com,4984
333,2018-06-16 20:44:00.219373,4927foo@bar.com,4927
334,2018-06-16 20:45:00.219373,8861foo@bar.com,8861
335,2018-06-16 20:46:00.219373,4460foo@bar.com,4460
336,2018-06-16 20:47:00.219373,6246foo@bar.com,6246
337,2018-06-16 20:48:00.219373,5956foo@bar.com,5956
338,2018-06-16 20:49:00.219373,7912foo@bar.com,7912
339,2018-06-16 20:50:00.219373,487foo@bar.com,487
340,2018-06-16 20:51:00.219373,6107foo@bar.com,6107
341,2018-06-16 20:52:00.219373,3150foo@bar.com,3150
342,2018-06-16 20:53:00.219373,2190foo@bar.com,2190
343,2018-06-16 20:54:00.219373,5608foo@bar.com,5608
344,2018-06-16 20:55:00.219373,4508foo@bar.com,4508
345,2018-06-16 20:56:00.219373,5602foo@bar.com,5602
346,2018-06-16 20:57:00.219373,6829foo@bar.com,6829
347,2018-06-16 20:58:00.219373,2234foo@bar.com,2234
348,2018-06-16 20:59:00.219373,8824foo@bar.com,8824
349,2018-06-16 21:00:00.219373,8747foo@bar.com,8747
350,2018-06-16 21:01:00.219373,6286foo@bar.com,6286
351,2018-06-16 21:02:00.219373,3980foo@bar.com,3980
352,2018-06-16 21:03:00.219373,8507foo@bar.com,8507
353,2018-06-16 21:04:00.219373,8351foo@bar.com,8351
354,2018-06-16 21:05:00.219373,9451foo@bar.com,9451
355,2018-06-16 21:06:00.219373,9698foo@bar.com,9698
356,2018-06-16 21:07:00.219373,1556foo@bar.com,1556
357,2018-06-16 21:08:00.219373,6167foo@bar.com,6167
358,2018-06-16 21:09:00.219373,8850foo@bar.com,8850
359,2018-06-16 21:10:00.219373,1617foo@bar.com,1617
360,2018-06-16 21:11:00.219373,9587foo@bar.com,9587
361,2018-06-16 21:12:00.219373,353foo@bar.com,353
362,2018-06-16 21:13:00.219373,8778foo@bar.com,8778
363,2018-06-16 21:14:00.219373,3363foo@bar.com,3363
364,2018-06-16 21:15:00.219373,3275foo@bar.com,3275
365,2018-06-16 21:16:00.219373,5567foo@bar.com,5567
366,2018-06-16 21:17:00.219373,4727foo@bar.com,4727
367,2018-06-16 21:18:00.219373,4043foo@bar.com,4043
368,2018-06-16 21:19:00.219373,1051foo@bar.com,1051
369,2018-06-16 21:20:00.219373,8469foo@bar.com,8469
370,2018-06-16 21:21:00.219373,7500foo@bar.com,7500
371,2018-06-16 21:22:00.219373,7721foo@bar.com,7721
372,2018-06-16 21:23:00.219373,745foo@bar.com,745
373,2018-06-16 21:24:00.219373,2816foo@bar.com,2816
374,2018-06-16 21:25:00.219373,2073foo@bar.com,2073
375,2018-06-16 21:26:00.219373,9491foo@bar.com,9491
376,2018-06-16 21:27:00.219373,9217foo@bar.com,9217
377,2018-06-16 21:28:00.219373,4421foo@bar.com,4421
378,2018-06-16 21:29:00.219373,7432foo@bar.com,7432
379,2018-06-16 21:30:00.219373,6620foo@bar.com,6620
380,2018-06-16 21:31:00.219373,4580foo@bar.com,4580
381,2018-06-16 21:32:00.219373,1357foo@bar.com,1357
382,2018-06-16 21:33:00.219373,8166foo@bar.com,8166
383,2018-06-16 21:34:00.219373,6777foo@bar.com,6777
384,2018-06-16 21:35:00.219373,4198foo@bar.com,4198
385,2018-06-16 21:36:00.219373,8611foo@bar.com,8611
386,2018-06-16 21:37:00.219373,6919foo@bar.com,6919
387,2018-06-16 21:38:00.219373,4667foo@bar.com,4667
388,2018-06-16 21:39:00.219373,630foo@bar.com,630
389,2018-06-16 21:40:00.219373,3105foo@bar.com,3105
390,2018-06-16 21:41:00.219373,1734foo@bar.com,1734
391,2018-06-16 21:42:00.219373,9996foo@bar.com,9996
392,2018-06-16 21:43:00.219373,6313foo@bar.com,6313
393,2018-06-16 21:44:00.219373,8756foo@bar.com,8756
394,2018-06-16 21:45:00.219373,4987foo@bar.com,4987
395,2018-06-16 21:46:00.219373,5299foo@bar.com,5299
396,2018-06-16 21:47:00.219373,252foo@bar.com,252
397,2018-06-16 21:48:00.219373,6884foo@bar.com,6884
398,2018-06-16 21:49:00.219373,3107foo@bar.com,3107
399,2018-06-16 21:50:00.219373,940foo@bar.com,940
400,2018-06-16 21:51:00.219373,6185foo@bar.com,6185
401,2018-06-16 21:52:00.219373,5813foo@bar.com,5813
402,2018-06-16 21:53:00.219373,4885foo@bar.com,4885
403,2018-06-16 21:54:00.219373,7522foo@bar.com,7522
404,2018-06-16 21:55:00.219373,6692foo@bar.com,6692
405,2018-06-16 21:56:00.219373,6442foo@bar.com,6442
406,2018-06-16 21:57:00.219373,7149foo@bar.com,7149
407,2018-06-16 21:58:00.219373,9090foo@bar.com,9090
408,2018-06-16 21:59:00.219373,4802foo@bar.com,4802
409,2018-06-16 22:00:00.219373,300foo@bar.com,300
410,2018-06-16 22:01:00.219373,2496foo@bar.com,2496
411,2018-06-16 22:02:00.219373,3552foo@bar.com,3552
412,2018-06-16 22:03:00.219373,1236foo@bar.com,1236
413,2018-06-16 22:04:00.219373,9120foo@bar.com,9120
414,2018-06-16 22:05:00.219373,8264foo@bar.com,8264
415,2018-06-16 22:06:00.219373,4417foo@bar.com,4417
416,2018-06-16 22:07:00.219373,1051foo@bar.com,1051
417,2018-06-16 22:08:00.219373,636foo@bar.com,636
418,2018-06-16 22:09:00.219373,3348foo@bar.com,3348
419,2018-06-16 22:10:00.219373,1939foo@bar.com,1939
420,2018-06-16 22:11:00.219373,4004foo@bar.com,4004
421,2018-06-16 22:12:00.219373,1577foo@bar.com,1577
422,2018-06-16 22:13:00.219373,4892foo@bar.com,4892
423,2018-06-16 22:14:00.219373,6275foo@bar.com,6275
424,2018-06-16 22:15:00.219373,8521foo@bar.com,8521
425,2018-06-16 22:16:00.219373,5825foo@bar.com,5825
426,2018-06-16 22:17:00.219373,6512foo@bar.com,6512
427,2018-06-16 22:18:00.219373,2654foo@bar.com,2654
428,2018-06-16 22:19:00.219373,1752foo@bar.com,1752
429,2018-06-16 22:20:00.219373,2677foo@bar.com,2677
430,2018-06-16 22:21:00.219373,5973foo@bar.com,5973
431,2018-06-16 22:22:00.219373,8592foo@bar.com,8592
432,2018-06-16 22:23:00.219373,975foo@bar.com,975
433,2018-06-16 22:24:00.219373,8001foo@bar.com,8001
434,2018-06-16 22:25:00.219373,1180foo@bar.com,1180
435,2018-06-16 22:26:00.219373,8321foo@bar.com,8321
436,2018-06-16 22:27:00.219373,9571foo@bar.com,9571
437,2018-06-16 22:28:00.219373,3354foo@bar.com,3354
438,2018-06-16 22:29:00.219373,2325foo@bar.com,2325
439,2018-06-16 22:30:00.219373,3568foo@bar.com,3568
440,2018-06-16 22:31:00.219373,7526foo@bar.com,7526
441,2018-06-16 22:32:00.219373,9410foo@bar.com,9410
442,2018-06-16 22:33:00.219373,2523foo@bar.com,2523
443,2018-06-16 22:34:00.219373,4047foo@bar.com,4047
444,2018-06-16 22:35:00.219373,5539foo@bar.com,5539
445,2018-06-16 22:36:00.219373,1353foo@bar.com,1353
446,2018-06-16 22:37:00.219373,5038foo@bar.com,5038
447,2018-06-16 22:38:00.219373,8757foo@bar.com,8757
448,2018-06-16 22:39:00.219373,2880foo@bar.com,2880
449,2018-06-16 22:40:00.219373,3789foo@bar.com,3789
450,2018-06-16 22:41:00.219373,4819foo@bar.com,4819
451,2018-06-16 22:42:00.219373,758foo@bar.com,758
452,2018-06-16 22:43:00.219373,3764foo@bar.com,3764
